file_path,relative_path,class_label,file_extension,split_assigned,file_size_bytes,sha256_hash,width,height,color_mode,aspect_ratio,channels,phash,dhash,is_valid,error_flag,image_format,file_count,split_count,class_count,cross_split,label_conflict
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_1265.jpg,Training/notumor/Tr-no_1265.jpg,notumor,.jpg,train,25759,2ed15a662d8dcdf6077f3bf8bb4d21722e2a3b90ff2cf194db18b75933a4d322,236,357,RGB,0.6610644257703081,3,c3692ca23cb5aec3,71e8e8c8c8e8c8f0,True,,JPEG,5,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_308.jpg,Training/notumor/Tr-no_308.jpg,notumor,.jpg,train,25759,2ed15a662d8dcdf6077f3bf8bb4d21722e2a3b90ff2cf194db18b75933a4d322,236,357,RGB,0.6610644257703081,3,c3692ca23cb5aec3,71e8e8c8c8e8c8f0,True,,JPEG,5,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_494.jpg,Training/notumor/Tr-no_494.jpg,notumor,.jpg,train,25759,2ed15a662d8dcdf6077f3bf8bb4d21722e2a3b90ff2cf194db18b75933a4d322,236,357,RGB,0.6610644257703081,3,c3692ca23cb5aec3,71e8e8c8c8e8c8f0,True,,JPEG,5,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_1399.jpg,Training/pituitary/Tr-pi_1399.jpg,pituitary,.jpg,train,49394,2ff387b9c84bad104f2f095f9832781f634931e584e02a1afab513037079eea5,441,429,RGB,1.027972027972028,3,954a356b55255b95,d2bdece4202b769e,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_195.jpg,Training/pituitary/Tr-pi_195.jpg,pituitary,.jpg,train,49394,2ff387b9c84bad104f2f095f9832781f634931e584e02a1afab513037079eea5,441,429,RGB,1.027972027972028,3,954a356b55255b95,d2bdece4202b769e,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_880.jpg,Training/notumor/Tr-no_880.jpg,notumor,.jpg,train,41675,303c5c415fc8be331907a13c78d499fa000f24788fab65f7c9171c448978b09f,605,613,RGB,0.9869494290375204,3,974a7e2178b53865,71e8e8e8e8cce870,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_918.jpg,Training/notumor/Tr-no_918.jpg,notumor,.jpg,train,41675,303c5c415fc8be331907a13c78d499fa000f24788fab65f7c9171c448978b09f,605,613,RGB,0.9869494290375204,3,974a7e2178b53865,71e8e8e8e8cce870,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Testing\glioma\Te-gl_170.jpg,Testing/glioma/Te-gl_170.jpg,glioma,.jpg,test,37700,36d2f03fd5b0ffd8a3ac1d2fe9f2c3cf4967f82751629676198f774e0ee21a9c,620,415,RGB,1.4939759036144578,3,9a316dcc6c99986d,b069696969796969,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Testing\glioma\Te-gl_178.jpg,Testing/glioma/Te-gl_178.jpg,glioma,.jpg,test,37700,36d2f03fd5b0ffd8a3ac1d2fe9f2c3cf4967f82751629676198f774e0ee21a9c,620,415,RGB,1.4939759036144578,3,9a316dcc6c99986d,b069696969796969,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_435.jpg,Training/notumor/Tr-no_435.jpg,notumor,.jpg,train,41446,37d13e11e66c736b2174792a44b897777f212e935d5c74141ced8dc58d610672,400,442,RGB,0.9049773755656108,3,d26f2fb13092669c,32f1e8ccccc8e871,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_755.jpg,Training/notumor/Tr-no_755.jpg,notumor,.jpg,train,41446,37d13e11e66c736b2174792a44b897777f212e935d5c74141ced8dc58d610672,400,442,RGB,0.9049773755656108,3,d26f2fb13092669c,32f1e8ccccc8e871,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_1126.jpg,Training/notumor/Tr-no_1126.jpg,notumor,.jpg,train,14958,3a34904d65c8cc7579373460050623901047e49eec67a5d635390374c5b48634,232,217,RGB,1.0691244239631337,3,c33f2d70359319cc,72e1e8c8e8e8e0f1,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_564.jpg,Training/notumor/Tr-no_564.jpg,notumor,.jpg,train,14958,3a34904d65c8cc7579373460050623901047e49eec67a5d635390374c5b48634,232,217,RGB,1.0691244239631337,3,c33f2d70359319cc,72e1e8c8e8e8e0f1,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_349.jpg,Training/notumor/Tr-no_349.jpg,notumor,.jpg,train,17096,3e66ecd9f2d07394ea13b8f2ce9212677a14aea1066e13a1445b00cbc59b998e,224,286,RGB,0.7832167832167832,3,d04e1bba3ee43b60,69f4d4d4a8aad4f8,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_779.jpg,Training/notumor/Tr-no_779.jpg,notumor,.jpg,train,17096,3e66ecd9f2d07394ea13b8f2ce9212677a14aea1066e13a1445b00cbc59b998e,224,286,RGB,0.7832167832167832,3,d04e1bba3ee43b60,69f4d4d4a8aad4f8,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_58.jpg,Training/notumor/Tr-no_58.jpg,notumor,.jpg,train,27719,3fcd47df13022dff9310847e66344a301655fc62a565598336433f9c098e5074,332,442,RGB,0.751131221719457,3,d11a1aa57f832d56,e9f0d4d4d496f870,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_906.jpg,Training/notumor/Tr-no_906.jpg,notumor,.jpg,train,27719,3fcd47df13022dff9310847e66344a301655fc62a565598336433f9c098e5074,332,442,RGB,0.751131221719457,3,d11a1aa57f832d56,e9f0d4d4d496f870,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_750.jpg,Training/notumor/Tr-no_750.jpg,notumor,.jpg,train,20463,413708f4f5a9e003997c5c966035431a1bd741b16cde99a42ca6155cccf8f17d,236,236,RGB,1.0,3,d11b2e7839e63199,79f0c8dcd8d4e4e4,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_843.jpg,Training/notumor/Tr-no_843.jpg,notumor,.jpg,train,20463,413708f4f5a9e003997c5c966035431a1bd741b16cde99a42ca6155cccf8f17d,236,236,RGB,1.0,3,d11b2e7839e63199,79f0c8dcd8d4e4e4,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_499.jpg,Training/notumor/Tr-no_499.jpg,notumor,.jpg,train,12235,41efe60c9486d5c559d6ede0449c1da09b12bfbf8241ba4f28c60f82634cfe04,227,222,RGB,1.0225225225225223,3,856a5ba57ab50996,61e8ec8ccececc60,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_734.jpg,Training/notumor/Tr-no_734.jpg,notumor,.jpg,train,12235,41efe60c9486d5c559d6ede0449c1da09b12bfbf8241ba4f28c60f82634cfe04,227,222,RGB,1.0225225225225223,3,856a5ba57ab50996,61e8ec8ccececc60,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_1079.jpg,Training/notumor/Tr-no_1079.jpg,notumor,.jpg,train,28313,43c7fb765b0d878dca03cd26cb414b56a2e3280ce2510f3a84dac11003bbd0a0,350,350,RGB,1.0,3,956a6e35383332ce,9271f0d4f0d0e471,True,,JPEG,3,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_129.jpg,Training/notumor/Tr-no_129.jpg,notumor,.jpg,train,28313,43c7fb765b0d878dca03cd26cb414b56a2e3280ce2510f3a84dac11003bbd0a0,350,350,RGB,1.0,3,956a6e35383332ce,9271f0d4f0d0e471,True,,JPEG,3,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_62.jpg,Training/notumor/Tr-no_62.jpg,notumor,.jpg,train,28313,43c7fb765b0d878dca03cd26cb414b56a2e3280ce2510f3a84dac11003bbd0a0,350,350,RGB,1.0,3,956a6e35383332ce,9271f0d4f0d0e471,True,,JPEG,3,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_1094.jpg,Training/meningioma/Tr-me_1094.jpg,meningioma,.jpg,train,28082,451f339dbf4d33864e0dd8940f533bbeddda6492cf60bb15615342bd467cc721,512,512,RGB,1.0,3,94957a1a3f687839,78f4f4cceca8e0e1,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_219.jpg,Training/meningioma/Tr-me_219.jpg,meningioma,.jpg,train,28082,451f339dbf4d33864e0dd8940f533bbeddda6492cf60bb15615342bd467cc721,512,512,RGB,1.0,3,94957a1a3f687839,78f4f4cceca8e0e1,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-aug-me_98.jpg,Training/meningioma/Tr-aug-me_98.jpg,meningioma,.jpg,train,25839,47659f0b7a3739148ba3a036ec2204283a0a233876b0a0458bf251bfae9c2da8,512,512,L,1.0,1,d06e0b29376e1e35,e39968cc9ab8aadc,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_1274.jpg,Training/meningioma/Tr-me_1274.jpg,meningioma,.jpg,train,25839,47659f0b7a3739148ba3a036ec2204283a0a233876b0a0458bf251bfae9c2da8,512,512,L,1.0,1,d06e0b29376e1e35,e39968cc9ab8aadc,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_543.jpg,Training/meningioma/Tr-me_543.jpg,meningioma,.jpg,train,8707,4951f7ba2e002020c835b3f50136c3249f3ae004624b35a262e65dd431d70e56,213,237,RGB,0.8987341772151899,3,c0e2193dc7e25d39,da95c5c5c412a3d2,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_726.jpg,Training/meningioma/Tr-me_726.jpg,meningioma,.jpg,train,8707,4951f7ba2e002020c835b3f50136c3249f3ae004624b35a262e65dd431d70e56,213,237,RGB,0.8987341772151899,3,c0e2193dc7e25d39,da95c5c5c412a3d2,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_43.jpg,Training/notumor/Tr-no_43.jpg,notumor,.jpg,train,15287,4984bb79a4b6f8bbe65f017c74fd7c1dce3f24d94cc9d33f92e22b441a0866ca,214,236,RGB,0.9067796610169492,3,d5c80ae16f8d2c37,f0d4d4d48a96dc69,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_963.jpg,Training/notumor/Tr-no_963.jpg,notumor,.jpg,train,15287,4984bb79a4b6f8bbe65f017c74fd7c1dce3f24d94cc9d33f92e22b441a0866ca,214,236,RGB,0.9067796610169492,3,d5c80ae16f8d2c37,f0d4d4d48a96dc69,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_1240.jpg,Training/notumor/Tr-no_1240.jpg,notumor,.jpg,train,45788,49db0659a53802695ac4af817cff544f8034e7c9883a6751e0e321c86337f86a,417,424,RGB,0.983490566037736,3,953e7ae868671964,71f0d4d4f0f8d471,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_990.jpg,Training/notumor/Tr-no_990.jpg,notumor,.jpg,train,45788,49db0659a53802695ac4af817cff544f8034e7c9883a6751e0e321c86337f86a,417,424,RGB,0.983490566037736,3,953e7ae868671964,71f0d4d4f0f8d471,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_356.jpg,Training/notumor/Tr-no_356.jpg,notumor,.jpg,train,50259,4c2c103442bacc20c289e01799a028f732816b392a316671549e21810560ac30,626,575,RGB,1.088695652173913,3,969a79e561993564,b069e8e8ccd47030,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_463.jpg,Training/notumor/Tr-no_463.jpg,notumor,.jpg,train,50259,4c2c103442bacc20c289e01799a028f732816b392a316671549e21810560ac30,626,575,RGB,1.088695652173913,3,969a79e561993564,b069e8e8ccd47030,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_542.jpg,Training/pituitary/Tr-pi_542.jpg,pituitary,.jpg,train,15564,4f6314d65c3d703caa7b94440365f4c89fa68a7069a0a10054e6604956f60f28,225,225,RGB,1.0,3,e85555220977527f,b2e86971332d2fbb,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_857.jpg,Training/pituitary/Tr-pi_857.jpg,pituitary,.jpg,train,15564,4f6314d65c3d703caa7b94440365f4c89fa68a7069a0a10054e6604956f60f28,225,225,RGB,1.0,3,e85555220977527f,b2e86971332d2fbb,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_1209.jpg,Training/pituitary/Tr-pi_1209.jpg,pituitary,.jpg,train,14677,53446ebefbb558643e11fe7ecf3059737e2814172797c680e50463dd03656fdf,202,202,RGB,1.0,3,c0991ee6791c1fe2,f0c8f1b38cc6a545,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_1352.jpg,Training/pituitary/Tr-pi_1352.jpg,pituitary,.jpg,train,14677,53446ebefbb558643e11fe7ecf3059737e2814172797c680e50463dd03656fdf,202,202,RGB,1.0,3,c0991ee6791c1fe2,f0c8f1b38cc6a545,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_1109.jpg,Training/notumor/Tr-no_1109.jpg,notumor,.jpg,train,51267,537e7ad0a496f23042626741b362e936fc711da2aa25d4c5ce628d03bf4109cb,494,600,RGB,0.8233333333333334,3,d50d0afe6af06b60,70d0d29676aab4d8,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_1380.jpg,Training/notumor/Tr-no_1380.jpg,notumor,.jpg,train,51267,537e7ad0a496f23042626741b362e936fc711da2aa25d4c5ce628d03bf4109cb,494,600,RGB,0.8233333333333334,3,d50d0afe6af06b60,70d0d29676aab4d8,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_396.jpg,Training/pituitary/Tr-pi_396.jpg,pituitary,.jpg,train,74811,59b7545faed7fe8962c1853d6dd379ab5e5ddfe6970a42a0017a4114fb1a95ad,625,603,RGB,1.0364842454394694,3,954a356b55275395,d2bdece4a02b669e,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_476.jpg,Training/pituitary/Tr-pi_476.jpg,pituitary,.jpg,train,74811,59b7545faed7fe8962c1853d6dd379ab5e5ddfe6970a42a0017a4114fb1a95ad,625,603,RGB,1.0364842454394694,3,954a356b55275395,d2bdece4a02b669e,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_1023.jpg,Training/notumor/Tr-no_1023.jpg,notumor,.jpg,train,34394,5a66211168e2f92209f3aee80fe618a1555144bada16fdc2035d1780321c02cf,630,630,RGB,1.0,3,96386a716dc534e3,3171d4d4dcd4d471,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_400.jpg,Training/notumor/Tr-no_400.jpg,notumor,.jpg,train,34394,5a66211168e2f92209f3aee80fe618a1555144bada16fdc2035d1780321c02cf,630,630,RGB,1.0,3,96386a716dc534e3,3171d4d4dcd4d471,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-aug-me_91.jpg,Training/meningioma/Tr-aug-me_91.jpg,meningioma,.jpg,train,16670,5c32bc4af148302670ffb8a5aa58fc239cea60fbbfc08ba34a65230a0de6f6f4,512,512,L,1.0,1,d34f6c913066339b,b270e8ccd8d870b2,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_245.jpg,Training/meningioma/Tr-me_245.jpg,meningioma,.jpg,train,16670,5c32bc4af148302670ffb8a5aa58fc239cea60fbbfc08ba34a65230a0de6f6f4,512,512,L,1.0,1,d34f6c913066339b,b270e8ccd8d870b2,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_421.jpg,Training/notumor/Tr-no_421.jpg,notumor,.jpg,train,80949,5f51fecec97f1264f4cb6a9f7d0d847f17e49033ec034b11d2cc5c8b79ba6519,1000,583,RGB,1.7152658662092624,3,cecb2ca5393c3334,f261e9f0e8e8f0f0,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_582.jpg,Training/notumor/Tr-no_582.jpg,notumor,.jpg,train,80949,5f51fecec97f1264f4cb6a9f7d0d847f17e49033ec034b11d2cc5c8b79ba6519,1000,583,RGB,1.7152658662092624,3,cecb2ca5393c3334,f261e9f0e8e8f0f0,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_524.jpg,Training/notumor/Tr-no_524.jpg,notumor,.jpg,train,66814,6296fc94ca1dba543a77ac0312ae4eda86053a44d81a9151e77e1e6b90bd91d3,630,630,RGB,1.0,3,d02f6f7434b234c3,b271d0dcd4f4d071,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_617.jpg,Training/notumor/Tr-no_617.jpg,notumor,.jpg,train,66814,6296fc94ca1dba543a77ac0312ae4eda86053a44d81a9151e77e1e6b90bd91d3,630,630,RGB,1.0,3,d02f6f7434b234c3,b271d0dcd4f4d071,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_280.jpg,Training/notumor/Tr-no_280.jpg,notumor,.jpg,train,45175,64eee5cd2516c265ea888fc3d784e97daed289385a487567e66b2aabacf50555,512,512,RGB,1.0,3,963c69c3649693ce,00f178ece8e87030,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_448.jpg,Training/notumor/Tr-no_448.jpg,notumor,.jpg,train,45175,64eee5cd2516c265ea888fc3d784e97daed289385a487567e66b2aabacf50555,512,512,RGB,1.0,3,963c69c3649693ce,00f178ece8e87030,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_1390.jpg,Training/notumor/Tr-no_1390.jpg,notumor,.jpg,train,71744,65171c43207bd38c794fd14bf5f513325e8a4fe207f71539009bfb4f78b347d8,728,725,RGB,1.004137931034483,3,c31e2db43c9334cd,72e9e8e8e8c8f172,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_565.jpg,Training/notumor/Tr-no_565.jpg,notumor,.jpg,train,71744,65171c43207bd38c794fd14bf5f513325e8a4fe207f71539009bfb4f78b347d8,728,725,RGB,1.004137931034483,3,c31e2db43c9334cd,72e9e8e8e8c8f172,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_1333.jpg,Training/notumor/Tr-no_1333.jpg,notumor,.jpg,train,29392,682871b3c7250e0c56b28688840ac15101ec847a891e0b2d2cb72f0436ff8073,364,418,RGB,0.8708133971291866,3,d14e0aad6f304f65,f0e8e8ccccc88ae8,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_273.jpg,Training/notumor/Tr-no_273.jpg,notumor,.jpg,train,29392,682871b3c7250e0c56b28688840ac15101ec847a891e0b2d2cb72f0436ff8073,364,418,RGB,0.8708133971291866,3,d14e0aad6f304f65,f0e8e8ccccc88ae8,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_163.jpg,Training/pituitary/Tr-pi_163.jpg,pituitary,.jpg,train,34335,690ed9d73b96706b833cfbb95e40543fe022c7579ab74693873e2c26766c5efb,512,512,RGB,1.0,3,d50b3e782ab16d34,31f092aab2a2aaa2,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_504.jpg,Training/pituitary/Tr-pi_504.jpg,pituitary,.jpg,train,34335,690ed9d73b96706b833cfbb95e40543fe022c7579ab74693873e2c26766c5efb,512,512,RGB,1.0,3,d50b3e782ab16d34,31f092aab2a2aaa2,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_134.jpg,Training/notumor/Tr-no_134.jpg,notumor,.jpg,train,11791,6b73dc365fbc93ff66b40c68f2e5cd259e650193088389a5f1b968b8c537f4f4,225,225,RGB,1.0,3,c0323f0d3bc6cd36,c8d4d4d4b0f0d4e0,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_255.jpg,Training/notumor/Tr-no_255.jpg,notumor,.jpg,train,11791,6b73dc365fbc93ff66b40c68f2e5cd259e650193088389a5f1b968b8c537f4f4,225,225,RGB,1.0,3,c0323f0d3bc6cd36,c8d4d4d4b0f0d4e0,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_410.jpg,Training/pituitary/Tr-pi_410.jpg,pituitary,.jpg,train,34353,6c374ab41105e5927d08e15103c8c27416f8e7d03c15c03d104ace5b310bd0ed,512,512,RGB,1.0,3,d44a0f6d2c3d2d74,71c8a8b2b6aaaab2,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_515.jpg,Training/pituitary/Tr-pi_515.jpg,pituitary,.jpg,train,34353,6c374ab41105e5927d08e15103c8c27416f8e7d03c15c03d104ace5b310bd0ed,512,512,RGB,1.0,3,d44a0f6d2c3d2d74,71c8a8b2b6aaaab2,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_805.jpg,Training/pituitary/Tr-pi_805.jpg,pituitary,.jpg,train,40442,6c8c2a11f01b532a75a01f052e3f536e10bcdca633e77ef3001d8ed852e83ee7,442,442,RGB,1.0,3,ea01f69d5dc40d72,4a4d6971717b2b2d,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_878.jpg,Training/pituitary/Tr-pi_878.jpg,pituitary,.jpg,train,40442,6c8c2a11f01b532a75a01f052e3f536e10bcdca633e77ef3001d8ed852e83ee7,442,442,RGB,1.0,3,ea01f69d5dc40d72,4a4d6971717b2b2d,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_405.jpg,Training/pituitary/Tr-pi_405.jpg,pituitary,.jpg,train,17709,6e4a32b7a73554a9a26b0e594f63d76920f7caeea52be19c323f8ad755d17f8b,201,210,RGB,0.9571428571428572,3,c0df666619c91e63,e8ece8f0d0ac8aaa,True,,JPEG,3,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_634.jpg,Training/pituitary/Tr-pi_634.jpg,pituitary,.jpg,train,17709,6e4a32b7a73554a9a26b0e594f63d76920f7caeea52be19c323f8ad755d17f8b,201,210,RGB,0.9571428571428572,3,c0df666619c91e63,e8ece8f0d0ac8aaa,True,,JPEG,3,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\pituitary\Tr-pi_928.jpg,Training/pituitary/Tr-pi_928.jpg,pituitary,.jpg,train,17709,6e4a32b7a73554a9a26b0e594f63d76920f7caeea52be19c323f8ad755d17f8b,201,210,RGB,0.9571428571428572,3,c0df666619c91e63,e8ece8f0d0ac8aaa,True,,JPEG,3,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_1398.jpg,Training/notumor/Tr-no_1398.jpg,notumor,.jpg,train,14151,6f3bdbdba45d1f985b33e51c93c318e0f04f2c3186dfae874050a99a11b1af02,210,213,RGB,0.9859154929577464,3,959f7e702be06123,387ceacada8ce4e4,True,,JPEG,2,1,1,False,False
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\notumor\Tr-no_516.jpg,Training/notumor/Tr-no_516.jpg,notumor,.jpg,train,14151,6f3bdbdba45d1f985b33e51c93c318e0f04f2c3186dfae874050a99a11b1af02,210,213,RGB,0.9859154929577464,3,959f7e702be06123,387ceacada8ce4e4,True,,JPEG,2,1,1,False,False
