relative_path_a,relative_path_b,split_a,split_b,class_a,class_b,phash_distance,dhash_distance,cross_split,different_class
Training/notumor/Tr-no_1071.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,36,0,True,False
Training/notumor/Tr-no_1075.jpg,Testing/notumor/Te-no_31.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1076.jpg,Testing/notumor/Te-no_139.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1076.jpg,Testing/notumor/Te-no_296.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1076.jpg,Testing/notumor/Te-no_360.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1078.jpg,Testing/notumor/Te-no_139.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1078.jpg,Testing/notumor/Te-no_296.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1078.jpg,Testing/notumor/Te-no_360.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_108.jpg,Testing/notumor/Te-no_394.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_108.jpg,Testing/notumor/Te-no_7.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1081.jpg,Testing/notumor/Te-no_201.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1081.jpg,Testing/notumor/Te-no_36.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1082.jpg,Testing/notumor/Te-no_324.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1083.jpg,Testing/notumor/Te-no_322.jpg,train,test,notumor,notumor,0,2,True,False
Training/notumor/Tr-no_1084.jpg,Testing/notumor/Te-no_198.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1084.jpg,Testing/notumor/Te-no_25.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1084.jpg,Testing/notumor/Te-no_336.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1084.jpg,Testing/notumor/Te-no_85.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1084.jpg,Testing/notumor/Te-no_90.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1086.jpg,Testing/notumor/Te-no_163.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1086.jpg,Testing/notumor/Te-no_285.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1086.jpg,Testing/notumor/Te-no_344.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1086.jpg,Testing/notumor/Te-no_372.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1086.jpg,Testing/notumor/Te-no_391.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1087.jpg,Testing/notumor/Te-no_135.jpg,train,test,notumor,notumor,0,7,True,False
Training/notumor/Tr-no_109.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_109.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_109.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_109.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_109.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_109.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_109.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_109.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_109.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,28,0,True,False
Training/notumor/Tr-no_109.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1091.jpg,Testing/notumor/Te-no_163.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1091.jpg,Testing/notumor/Te-no_285.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1091.jpg,Testing/notumor/Te-no_344.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1091.jpg,Testing/notumor/Te-no_372.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1091.jpg,Testing/notumor/Te-no_391.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1094.jpg,Testing/notumor/Te-no_18.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1096.jpg,Testing/notumor/Te-no_77.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1098.jpg,Testing/notumor/Te-no_234.jpg,train,test,notumor,notumor,0,2,True,False
Training/notumor/Tr-no_11.jpg,Testing/notumor/Te-no_24.jpg,train,test,notumor,notumor,0,2,True,False
Training/notumor/Tr-no_11.jpg,Testing/notumor/Te-no_396.jpg,train,test,notumor,notumor,0,2,True,False
Training/notumor/Tr-no_1102.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1102.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1102.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1102.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1102.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1102.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1102.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1102.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1102.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1102.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,28,0,True,False
Training/notumor/Tr-no_1103.jpg,Testing/notumor/Te-no_114.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1108.jpg,Testing/notumor/Te-no_145.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1112.jpg,Testing/notumor/Te-no_120.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1112.jpg,Testing/notumor/Te-no_399.jpg,train,test,notumor,notumor,4,0,True,False
Training/notumor/Tr-no_1113.jpg,Testing/notumor/Te-no_120.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1113.jpg,Testing/notumor/Te-no_399.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1116.jpg,Testing/notumor/Te-no_240.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1117.jpg,Testing/notumor/Te-no_82.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1120.jpg,Testing/notumor/Te-no_172.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1123.jpg,Testing/notumor/Te-no_300.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1123.jpg,Testing/notumor/Te-no_99.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1124.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1124.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1124.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,28,0,True,False
Training/notumor/Tr-no_1124.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1124.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1124.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1124.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1124.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1124.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1124.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1126.jpg,Testing/notumor/Te-no_14.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1126.jpg,Testing/notumor/Te-no_222.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1127.jpg,Testing/notumor/Te-no_284.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1128.jpg,Testing/notumor/Te-no_229.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1130.jpg,Testing/notumor/Te-no_96.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1133.jpg,Testing/notumor/Te-no_277.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1134.jpg,Testing/notumor/Te-no_324.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1136.jpg,Testing/notumor/Te-no_110.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1136.jpg,Testing/notumor/Te-no_342.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1138.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1138.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1138.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1138.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1138.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1138.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1138.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1138.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1138.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1138.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_114.jpg,Testing/notumor/Te-no_311.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1142.jpg,Testing/notumor/Te-no_8.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1144.jpg,Testing/notumor/Te-no_223.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1144.jpg,Testing/notumor/Te-no_59.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1146.jpg,Testing/notumor/Te-no_371.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1147.jpg,Testing/notumor/Te-no_332.jpg,train,test,notumor,notumor,8,0,True,False
Training/notumor/Tr-no_1150.jpg,Testing/notumor/Te-no_145.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1151.jpg,Testing/notumor/Te-no_33.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1153.jpg,Testing/notumor/Te-no_144.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1157.jpg,Testing/notumor/Te-no_257.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1158.jpg,Testing/notumor/Te-no_163.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1158.jpg,Testing/notumor/Te-no_285.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1158.jpg,Testing/notumor/Te-no_344.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1158.jpg,Testing/notumor/Te-no_372.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1158.jpg,Testing/notumor/Te-no_391.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1161.jpg,Testing/notumor/Te-no_118.jpg,train,test,notumor,notumor,4,0,True,False
Training/notumor/Tr-no_1161.jpg,Testing/notumor/Te-no_158.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1161.jpg,Testing/notumor/Te-no_171.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1161.jpg,Testing/notumor/Te-no_262.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1161.jpg,Testing/notumor/Te-no_397.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1161.jpg,Testing/notumor/Te-no_44.jpg,train,test,notumor,notumor,4,0,True,False
Training/notumor/Tr-no_1165.jpg,Testing/notumor/Te-no_47.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1166.jpg,Testing/notumor/Te-no_52.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1167.jpg,Testing/notumor/Te-no_142.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1167.jpg,Testing/notumor/Te-no_173.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1168.jpg,Testing/notumor/Te-no_316.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_117.jpg,Testing/notumor/Te-no_228.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1170.jpg,Testing/notumor/Te-no_61.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1174.jpg,Testing/notumor/Te-no_186.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1182.jpg,Testing/notumor/Te-no_107.jpg,train,test,notumor,notumor,6,0,True,False
Training/notumor/Tr-no_1183.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1183.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1183.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1183.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1183.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1183.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1183.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1183.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1183.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,28,0,True,False
Training/notumor/Tr-no_1183.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1185.jpg,Testing/notumor/Te-no_291.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_119.jpg,Testing/notumor/Te-no_253.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1195.jpg,Testing/notumor/Te-no_129.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1195.jpg,Testing/notumor/Te-no_131.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1195.jpg,Testing/notumor/Te-no_147.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1195.jpg,Testing/notumor/Te-no_395.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1196.jpg,Testing/notumor/Te-no_378.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1196.jpg,Testing/notumor/Te-no_98.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1202.jpg,Testing/notumor/Te-no_139.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1202.jpg,Testing/notumor/Te-no_296.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1202.jpg,Testing/notumor/Te-no_360.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1203.jpg,Testing/notumor/Te-no_134.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1203.jpg,Testing/notumor/Te-no_58.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1204.jpg,Testing/notumor/Te-no_148.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_122.jpg,Testing/notumor/Te-no_48.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_122.jpg,Testing/notumor/Te-no_69.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1220.jpg,Testing/notumor/Te-no_61.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1222.jpg,Testing/notumor/Te-no_163.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1222.jpg,Testing/notumor/Te-no_372.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1222.jpg,Testing/notumor/Te-no_391.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1224.jpg,Testing/notumor/Te-no_162.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1225.jpg,Testing/notumor/Te-no_268.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1229.jpg,Testing/notumor/Te-no_112.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1229.jpg,Testing/notumor/Te-no_123.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1230.jpg,Testing/notumor/Te-no_243.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1232.jpg,Testing/notumor/Te-no_129.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1232.jpg,Testing/notumor/Te-no_131.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1232.jpg,Testing/notumor/Te-no_147.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1232.jpg,Testing/notumor/Te-no_395.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1233.jpg,Testing/notumor/Te-no_348.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1236.jpg,Testing/notumor/Te-no_208.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1241.jpg,Testing/notumor/Te-no_139.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1241.jpg,Testing/notumor/Te-no_296.jpg,train,test,notumor,notumor,4,0,True,False
Training/notumor/Tr-no_1241.jpg,Testing/notumor/Te-no_360.jpg,train,test,notumor,notumor,4,0,True,False
Training/notumor/Tr-no_1244.jpg,Testing/notumor/Te-no_61.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1246.jpg,Testing/notumor/Te-no_55.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1249.jpg,Testing/notumor/Te-no_106.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1250.jpg,Testing/notumor/Te-no_330.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1252.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1252.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1252.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1252.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1252.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1252.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1252.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1252.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1252.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1252.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1256.jpg,Testing/notumor/Te-no_276.jpg,train,test,notumor,notumor,0,2,True,False
Training/notumor/Tr-no_1256.jpg,Testing/notumor/Te-no_46.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1257.jpg,Testing/notumor/Te-no_113.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1257.jpg,Testing/notumor/Te-no_140.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1257.jpg,Testing/notumor/Te-no_189.jpg,train,test,notumor,notumor,32,0,True,False
Training/notumor/Tr-no_1257.jpg,Testing/notumor/Te-no_209.jpg,train,test,notumor,notumor,36,0,True,False
Training/notumor/Tr-no_1257.jpg,Testing/notumor/Te-no_260.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1257.jpg,Testing/notumor/Te-no_271.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1257.jpg,Testing/notumor/Te-no_275.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1257.jpg,Testing/notumor/Te-no_334.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1257.jpg,Testing/notumor/Te-no_351.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1257.jpg,Testing/notumor/Te-no_388.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1259.jpg,Testing/notumor/Te-no_201.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1259.jpg,Testing/notumor/Te-no_36.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1263.jpg,Testing/notumor/Te-no_188.jpg,train,test,notumor,notumor,4,0,True,False
Training/notumor/Tr-no_1268.jpg,Testing/notumor/Te-no_237.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_127.jpg,Testing/notumor/Te-no_119.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_127.jpg,Testing/notumor/Te-no_206.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1272.jpg,Testing/notumor/Te-no_277.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1276.jpg,Testing/notumor/Te-no_102.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1276.jpg,Testing/notumor/Te-no_12.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1277.jpg,Testing/notumor/Te-no_8.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1280.jpg,Testing/notumor/Te-no_269.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1280.jpg,Testing/notumor/Te-no_53.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1281.jpg,Testing/notumor/Te-no_332.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1282.jpg,Testing/notumor/Te-no_243.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1284.jpg,Testing/notumor/Te-no_28.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1294.jpg,Testing/notumor/Te-no_282.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1294.jpg,Testing/notumor/Te-no_326.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1294.jpg,Testing/notumor/Te-no_57.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1296.jpg,Testing/notumor/Te-no_298.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1296.jpg,Testing/notumor/Te-no_319.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1297.jpg,Testing/notumor/Te-no_180.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1299.jpg,Testing/notumor/Te-no_118.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1299.jpg,Testing/notumor/Te-no_158.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1299.jpg,Testing/notumor/Te-no_171.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1299.jpg,Testing/notumor/Te-no_262.jpg,train,test,notumor,notumor,34,0,True,False
Training/notumor/Tr-no_1299.jpg,Testing/notumor/Te-no_397.jpg,train,test,notumor,notumor,30,0,True,False
Training/notumor/Tr-no_1299.jpg,Testing/notumor/Te-no_44.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_130.jpg,Testing/notumor/Te-no_56.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1301.jpg,Testing/notumor/Te-no_321.jpg,train,test,notumor,notumor,0,2,True,False
Training/notumor/Tr-no_1302.jpg,Testing/notumor/Te-no_86.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1304.jpg,Testing/notumor/Te-no_322.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1310.jpg,Testing/notumor/Te-no_96.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1313.jpg,Testing/notumor/Te-no_157.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1313.jpg,Testing/notumor/Te-no_75.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1314.jpg,Testing/notumor/Te-no_316.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1315.jpg,Testing/notumor/Te-no_125.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1315.jpg,Testing/notumor/Te-no_276.jpg,train,test,notumor,notumor,2,0,True,False
Training/notumor/Tr-no_1315.jpg,Testing/notumor/Te-no_33.jpg,train,test,notumor,notumor,0,1,True,False
Training/notumor/Tr-no_1316.jpg,Testing/notumor/Te-no_295.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1319.jpg,Testing/notumor/Te-no_92.jpg,train,test,notumor,notumor,0,0,True,False
Training/notumor/Tr-no_1325.jpg,Testing/notumor/Te-no_375.jpg,train,test,notumor,notumor,0,2,True,False
