file_path,relative_path,class_label,file_extension,split_assigned,file_size_bytes,sha256_hash,width,height,color_mode,aspect_ratio,channels,phash,dhash,is_valid,error_flag,image_format
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_148.jpg,Training/meningioma/Tr-me_148.jpg,meningioma,.jpg,train,28997,53861693dba13855d104d3959d8e6221a494f4db4381cb4bda55364a1d2537bb,512,512,RGB,1.0,3,d40f2b7d21f42791,0271c4b49c4cb0e1,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_149.jpg,Training/meningioma/Tr-me_149.jpg,meningioma,.jpg,train,21776,f150486b35fdda2e5bb8e06d87dc90e638118ffd4ad480d87fb06030cc28c0e3,512,512,RGB,1.0,3,c2633d4c64b3b3cc,92f0ccd4f0cc71b2,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_15.jpg,Training/meningioma/Tr-me_15.jpg,meningioma,.jpg,train,24721,b5c411440c49e9f18a843b1314cc87c7bffed8f042e2cedad732c34e49d568d9,512,512,L,1.0,1,c0ce0b0b6f8f2c6e,e1d8a4a4a4d4d8c8,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_150.jpg,Training/meningioma/Tr-me_150.jpg,meningioma,.jpg,train,24690,b121f6b569eba813f18d1f9c8f358147628c5314f5e80beae4b2df21fcf556be,512,512,RGB,1.0,3,946b3e6269b46563,3b70d4e8c8d4f470,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_151.jpg,Training/meningioma/Tr-me_151.jpg,meningioma,.jpg,train,16681,47211a9c0be7bd6a476d47ca82664ad929feaf5455b22701529c3d3761f8fa95,512,512,RGB,1.0,3,c7ce38b1614ee631,92f069c4d4ecf182,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_152.jpg,Training/meningioma/Tr-me_152.jpg,meningioma,.jpg,train,25722,22ff202c8c1effc27362d7016064f225b192c4399265e042e6fdf6b4816e64e9,512,512,RGB,1.0,3,901b6e646df16197,9170d89894d4cce4,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_153.jpg,Training/meningioma/Tr-me_153.jpg,meningioma,.jpg,train,29053,fc31de3a35ac678fa05f5a70b3b3a4cccc29d65b9680c2c0a45e857f458442db,512,512,RGB,1.0,3,d40f7a7c2a6161e6,31f8d2faaa9a8cc9,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_154.jpg,Training/meningioma/Tr-me_154.jpg,meningioma,.jpg,train,33098,820dbfd9b7449559802740a08ded8d506dbbad2abdda7293d3595bd9dcf4e746,351,398,RGB,0.8819095477386935,3,8ffc544c16d2c31e,b6b64d6969c9a996,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_155.jpg,Training/meningioma/Tr-me_155.jpg,meningioma,.jpg,train,22121,cbe635a22965cc1254e4d5858e47f658733187cc11bb5792e445906c34c152aa,512,512,L,1.0,1,c13e6e6d343934b2,62e1dcd8ccd0d0e0,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_156.jpg,Training/meningioma/Tr-me_156.jpg,meningioma,.jpg,train,20881,43966d2315ad00f8034fcef6c93f2838a17df8d46e7a7a8e9374665d787a2e83,512,512,L,1.0,1,c43d6b2c31b166d3,9271cccce4e4cccd,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_157.jpg,Training/meningioma/Tr-me_157.jpg,meningioma,.jpg,train,27418,75fc351c55b57bc64e027f3a9e516fc6b37b818b02d290d39e40944ebc219915,512,512,RGB,1.0,3,946b3f5a396a212d,79f4c89894d4e470,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_158.jpg,Training/meningioma/Tr-me_158.jpg,meningioma,.jpg,train,33946,f17a463d83cc7fa4f2608f3791009e6bc87d73118755ed6043adaa054d94b695,645,439,RGB,1.469248291571754,3,970f789c4b386dc1,b8646ac8e864bcd9,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_159.jpg,Training/meningioma/Tr-me_159.jpg,meningioma,.jpg,train,18381,d9ddc18041215d16f105e4d45a39edd077a37101d5b7a024688d6ffe2be5579e,512,512,L,1.0,1,c26b3bb42cd231ce,8af1c8f4e4d4f070,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_16.jpg,Training/meningioma/Tr-me_16.jpg,meningioma,.jpg,train,18767,87ec0c44706a2d12a6b7210106bad4941b2b61067ef3a68491458fc54bd4661e,512,512,L,1.0,1,97697a246185a3b7,9271f0d4ccecf468,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_160.jpg,Training/meningioma/Tr-me_160.jpg,meningioma,.jpg,train,22975,59df70102bef4614184ca2ae1ac830dcee5883a8c0c1fba1ed260e10e2952e71,512,512,L,1.0,1,854a3f6d78353472,73e0dcd4d4d6cc6c,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_161.jpg,Training/meningioma/Tr-me_161.jpg,meningioma,.jpg,train,25413,ef2b556a342123447b0937647244437ba8d40034bbe1716d1166cc31fd7fdcde,512,512,L,1.0,1,d02f4e3b6d6c3560,71cce8a89accc8d4,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_162.jpg,Training/meningioma/Tr-me_162.jpg,meningioma,.jpg,train,19603,da5da424e765704b2cb9978665dfdbee5c1bbdc50a75de3de55732ba6e95ab54,512,512,L,1.0,1,977a6a656924b233,b278ecd4d4ecec6c,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_163.jpg,Training/meningioma/Tr-me_163.jpg,meningioma,.jpg,train,24693,9feae5095fdfc732d28df5646b630a750ec7e846db237766220e9347b22332ff,512,512,RGB,1.0,3,c36c3f653cb16093,8271ccd4ccc8e879,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_164.jpg,Training/meningioma/Tr-me_164.jpg,meningioma,.jpg,train,29532,3b98d7475dce789e28566e1130ab037d0047df68495da5fdaab8a06e8089acc6,512,512,RGB,1.0,3,953b7e683a706961,397cdaacf2d6c4ea,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_165.jpg,Training/meningioma/Tr-me_165.jpg,meningioma,.jpg,train,24001,93a479b740226571b3742dd30fb19a76a1c5f8df4f4bacd2a178b3858a84ff5f,512,512,RGB,1.0,3,c33d6e603cb33364,b261c8c8d4c8d8f1,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_166.jpg,Training/meningioma/Tr-me_166.jpg,meningioma,.jpg,train,21679,cfa98c049502099f278c79c8281bf58fa5b6e7dd8da75f6d80308e34d3fdd266,512,512,RGB,1.0,3,c4373b706c8d709b,b2e8cce4e0d4f072,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_167.jpg,Training/meningioma/Tr-me_167.jpg,meningioma,.jpg,train,30960,44c5b942e58c6d70f1c96fdc7c9b3a0b960c2d41bb74546d96006f8d588c9b03,416,395,RGB,1.0531645569620254,3,85181f7f62376e21,70f0f2ccc462ead8,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_168.jpg,Training/meningioma/Tr-me_168.jpg,meningioma,.jpg,train,15506,c51e645b50c4ef0fefe1421a8f718fc5193793397a7141ac27a8993ee8812067,512,512,L,1.0,1,976868b565c6e698,c4b269d4d0c47192,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_169.jpg,Training/meningioma/Tr-me_169.jpg,meningioma,.jpg,train,23937,b59d01fe0c847a7647f905d8a7e4efca2cba06d0bca161540334ee600f400723,512,512,RGB,1.0,3,86783f34692674cd,b269f4ccd0ecec60,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_17.jpg,Training/meningioma/Tr-me_17.jpg,meningioma,.jpg,train,15206,0e3718ea040f5836250df218b2c806dd2f7115316b98895193114a05ab35c915,512,512,L,1.0,1,c2692db434d2f3c9,84f2e8d4f0d471b2,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_170.jpg,Training/meningioma/Tr-me_170.jpg,meningioma,.jpg,train,29824,c22691b5441cc731a1b61ae8ee6bf4b1f096287446ce7e5d758e5c49073a532e,512,512,RGB,1.0,3,d03f6a383de06527,31f0c4d8b094c0e1,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_171.jpg,Training/meningioma/Tr-me_171.jpg,meningioma,.jpg,train,18938,a92efec4ee9d9dba2affa8be203559f7e39c8013fd8655d2376a54c16d21151a,512,512,RGB,1.0,3,93653c6371e66392,8279ccd4d05469b9,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_172.jpg,Training/meningioma/Tr-me_172.jpg,meningioma,.jpg,train,26675,2465e7577be66939eed91621915e3674ba9f05fe9368a6540b0b0e2b8d291531,512,512,RGB,1.0,3,957a3e6869782c63,39e8ecd4c6f4dc6e,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_173.jpg,Training/meningioma/Tr-me_173.jpg,meningioma,.jpg,train,20362,da83973c065993e151f39c8cbc55ce78e93089b4c1d2603cc8478cff8d5054a9,512,512,L,1.0,1,c13e6e65303d32b6,22e1d4d0ccd0d4f0,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_174.jpg,Training/meningioma/Tr-me_174.jpg,meningioma,.jpg,train,27270,616f29a681c559adac28228ba4e6018fa197290368407ccb1bf8e94505973044,512,512,RGB,1.0,3,953b5e6838e1392d,3964dacab2d4d4f4,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_175.jpg,Training/meningioma/Tr-me_175.jpg,meningioma,.jpg,train,26014,f0a192cd7c99edb918c133feedf77cc440f57e7eaa937c6f986ff21963b6bbed,512,512,RGB,1.0,3,c0e62f9b3d3c3039,68e8c4a8f8d8f0b2,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_176.jpg,Training/meningioma/Tr-me_176.jpg,meningioma,.jpg,train,20195,212cc0a46983666254c8b5ea9f838d855b55b8a38e187f1e65051cc26f1664cc,512,512,L,1.0,1,d02b3f6425b4f133,b279d0f4ccf4f4f0,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_177.jpg,Training/meningioma/Tr-me_177.jpg,meningioma,.jpg,train,19750,628097b67ccb35732666ee2d47621fac4df38f0c5274f173f2d3d2f93656b5ce,512,512,L,1.0,1,972d387a64653933,b0e8f8cccce8d869,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_178.jpg,Training/meningioma/Tr-me_178.jpg,meningioma,.jpg,train,14063,2a3be68670ee08aa519d3b4d7aff78f14ac1d3ec8865f610d7a06b4ba1a17b00,512,512,L,1.0,1,973868c565ce935c,c4b068f8d4d87192,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_179.jpg,Training/meningioma/Tr-me_179.jpg,meningioma,.jpg,train,20077,a25fd093675d15c313b36a1433ba81217f378e3a359ad1061a810cf4cb497e3f,512,512,L,1.0,1,c06d2f6e3d2d7034,63d0ccc88cd4e0f8,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_18.jpg,Training/meningioma/Tr-me_18.jpg,meningioma,.jpg,train,30907,fafff261038bcb5b595b1516655a65f1ada0dce52ed5742c2ac14e8d9b265da4,512,512,RGB,1.0,3,d11e2a6d287ea55a,31fcf0b6d2c2e8d8,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_180.jpg,Training/meningioma/Tr-me_180.jpg,meningioma,.jpg,train,31641,f8aa9e771916ef7e435563be132a6197be6f4b58e13c685a8a61d13486dcf4b1,512,512,RGB,1.0,3,95995e463a9a7919,78e4dacacacce4ec,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_181.jpg,Training/meningioma/Tr-me_181.jpg,meningioma,.jpg,train,20079,229bfa28f1ed38b67cc739942b95bb096d7c608d3b7d4ce78fac59768aa7186e,512,512,L,1.0,1,96683f3d69843c78,71e8f4f4f0f4d460,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_182.jpg,Training/meningioma/Tr-me_182.jpg,meningioma,.jpg,train,13621,80486d58b185d28ebde1256e90ea9049be3125bb12c6fd1096b8526479956565,512,512,L,1.0,1,c26b2fb43493318f,8472e1c8f4d4f032,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_183.jpg,Training/meningioma/Tr-me_183.jpg,meningioma,.jpg,train,25519,236eab57f7e2f69bdb3f67595ebb634e1853295d7145ddfb699822fd8bef2784,512,512,RGB,1.0,3,c33c3f3034e067c7,9270e8d4ccc8d0e9,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_184.jpg,Training/meningioma/Tr-me_184.jpg,meningioma,.jpg,train,21396,22cb136a7f0d8fb0c492c060dd44181ce478ab52bcc71edda537a46e1b61a74e,512,512,L,1.0,1,c16e2f3936e05a96,06e1c0a0dc9acae8,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_185.jpg,Training/meningioma/Tr-me_185.jpg,meningioma,.jpg,train,20122,ed23ea62ba6e40d48c802f7a21f02a3c8eac3ee64899881ac8ce366218265947,512,512,RGB,1.0,3,976c78b16596324b,92f0e8e4cac8f0b2,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_186.jpg,Training/meningioma/Tr-me_186.jpg,meningioma,.jpg,train,21243,2aa8a4fe434572ac49e227350a72c6b1bb148b4f41fe6226399b36239e01283f,324,284,RGB,1.1408450704225352,3,909a4b6a7a973d61,f8fcbcbc94f2c8d4,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_187.jpg,Training/meningioma/Tr-me_187.jpg,meningioma,.jpg,train,22183,ffaf15d5ad589179c09a3debcd86f195cfe53b7ae88f888d1c9a224b96068983,512,512,L,1.0,1,92ed3926693e3531,71f0e8c8cce86868,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_188.jpg,Training/meningioma/Tr-me_188.jpg,meningioma,.jpg,train,27010,8bd1d8144bd35f6a1522a0ca447832b8263829df4ead1f523be695e685068963,512,512,RGB,1.0,3,95383a6839cb3567,3974cadac6d4d87c,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_189.jpg,Training/meningioma/Tr-me_189.jpg,meningioma,.jpg,train,22201,a90fc7abed8a1f201bcde7ca1bea2ed91655dd457913a7cb1835b54b721fedce,512,512,L,1.0,1,814e6a336e39396d,e1e4ead4e2d8d8d8,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_19.jpg,Training/meningioma/Tr-me_19.jpg,meningioma,.jpg,train,24585,9c8572b3fb29d4a2467cdd2a8ef06efadb3430358234296b9e3e9fd6d8b31a0f,374,370,RGB,1.0108108108108107,3,c7441b3b4cc36d71,71cce0e0aa4f4973,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_190.jpg,Training/meningioma/Tr-me_190.jpg,meningioma,.jpg,train,15484,c7f51d9b15a5fd00e41bc5eedea2577ae7a871e160d9411d845572163d894066,512,512,L,1.0,1,976968b5309673c9,84f269d4d4d470b2,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_191.jpg,Training/meningioma/Tr-me_191.jpg,meningioma,.jpg,train,20982,d01e7e7d471d8e4e71548a7b1a3c90c0406781efff51ca32b3231c8a880b7652,512,512,L,1.0,1,954a2f2f3c3c25d2,33e994b2b8daecee,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_192.jpg,Training/meningioma/Tr-me_192.jpg,meningioma,.jpg,train,23724,c5555017b153cbd288736508e17ba410ef53bd353f35558a79651e8e7011d319,512,512,RGB,1.0,3,97697e6861c53386,8279ccd0cce8ec74,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_193.jpg,Training/meningioma/Tr-me_193.jpg,meningioma,.jpg,train,24844,1efbf2b99f460069de703b43b10453ed11f2e701b7c9e2e115dde6ab31d4eea4,512,512,RGB,1.0,3,c23d3f303460e7c7,b260e8d4c4c8d0e9,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_194.jpg,Training/meningioma/Tr-me_194.jpg,meningioma,.jpg,train,19711,95230820a8e400b07c2a163b33753186a7330eb861590c52f87265b80a876d63,512,512,RGB,1.0,3,c2383de3249b63ce,92f0e8d4c4ccf1b2,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_195.jpg,Training/meningioma/Tr-me_195.jpg,meningioma,.jpg,train,28275,feaa4232463eb10f953924cba96966b1bb9fc82509b64bbb661f75475ebec186,512,512,RGB,1.0,3,c7996c733c6b6064,70f0e8ccccc8e8e8,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_196.jpg,Training/meningioma/Tr-me_196.jpg,meningioma,.jpg,train,20127,46f9052c034db957c95bd30de2bc63a2da16044dc2f698d62aa66b2f4973d4c7,512,512,L,1.0,1,c23d6a3864e33db2,b269ccccece8c8d0,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_197.jpg,Training/meningioma/Tr-me_197.jpg,meningioma,.jpg,train,13144,aeeb441a1e96c8d23a3239893747a57f70d9542bfaeed0f1ff807bc363d6c0ee,512,512,L,1.0,1,c36f3fb0309221cf,84f2e1c4d4d4f032,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_198.jpg,Training/meningioma/Tr-me_198.jpg,meningioma,.jpg,train,18963,d06b09c04650f0074f8cd5371622dc27ed76824286e8ebd37b73fc04aab74673,512,512,RGB,1.0,3,842d7bd2348fc34d,84f0e0e4e4c47182,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_199.jpg,Training/meningioma/Tr-me_199.jpg,meningioma,.jpg,train,24745,af3fbd000715366bd584ae555c6a464a432cd033f8fc5e19d48de3c236bb813d,512,512,L,1.0,1,c02e2b713971dec6,32e0e494a4aa88d8,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_2.jpg,Training/meningioma/Tr-me_2.jpg,meningioma,.jpg,train,27479,f3dc74813c4e426cf64cca43a839087afa4a6f95c9ab5e3b525ce883d59580a9,512,512,RGB,1.0,3,d01f7b7c28f121e1,39f0d4b0aaaac8c1,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_20.jpg,Training/meningioma/Tr-me_20.jpg,meningioma,.jpg,train,14083,bd03822a12050320ef712ef0b6e12146dc41b50e68dd6555a2721669546909c8,512,512,L,1.0,1,9e336c63249b92ce,86b069786469f2b2,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_200.jpg,Training/meningioma/Tr-me_200.jpg,meningioma,.jpg,train,23965,7ae82ad05ee2fd7dc4d6ee5f4793ac4fc8c416bba68b698a2df7d59d76b1cd2b,312,401,RGB,0.7780548628428927,3,96c64b6d3cb861c5,31ccccac4e8ef871,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_201.jpg,Training/meningioma/Tr-me_201.jpg,meningioma,.jpg,train,20611,05730c1b2603d901d540a8f923fa3db4ebaf6513e21fd385ae4a8aee0539682c,512,512,L,1.0,1,97787a2968a53467,b268cce8d4d2c86c,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_202.jpg,Training/meningioma/Tr-me_202.jpg,meningioma,.jpg,train,11958,ed8a4acdf797b274e59a042572b213245546466541e6ea6ec1c024ef7673f3e4,230,241,RGB,0.9543568464730291,3,95d35aac381b299d,68e8c8e8c6cce870,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_203.jpg,Training/meningioma/Tr-me_203.jpg,meningioma,.jpg,train,28546,5b9cf595842206d941aef38d87fa6f10027a206f73949e9689add2738ac7a12f,512,512,RGB,1.0,3,d41b1f463b6c6c38,78d8a8d4a8e4e4e4,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_204.jpg,Training/meningioma/Tr-me_204.jpg,meningioma,.jpg,train,19414,89b8f1d3133f69388cb79c6ba2e0304cce6c0e64e86e501c6ae506b89c1f661b,512,512,RGB,1.0,3,96683987649ea799,c4b270f0d4c479b2,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_205.jpg,Training/meningioma/Tr-me_205.jpg,meningioma,.jpg,train,16515,c4d0ad53156cd1b77ce696394ebcf92492e1b19990e350438eac561f282a7405,338,345,RGB,0.9797101449275363,3,d27b6fe53c922888,70e1dcccfcd4e471,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_206.jpg,Training/meningioma/Tr-me_206.jpg,meningioma,.jpg,train,24022,36617ab48add83e19735fbdf059661a267925ea5ce3876927239c6909716aa07,512,512,L,1.0,1,d55b0a6e4d392745,c1200c1496149ce8,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_207.jpg,Training/meningioma/Tr-me_207.jpg,meningioma,.jpg,train,25565,0157ee63732747449bb5170ef1445aa91919c887ee01c866bc24655d464dfd81,512,512,RGB,1.0,3,96267af969076760,b064ecd492f468b2,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_208.jpg,Training/meningioma/Tr-me_208.jpg,meningioma,.jpg,train,26719,f6e7d095f7bab27e10854c4d8d4ed1f1b8a00267e959ded7deb8d89796672ac9,512,512,RGB,1.0,3,953b7e6928e423a6,1378dce892c2ece8,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_209.jpg,Training/meningioma/Tr-me_209.jpg,meningioma,.jpg,train,25498,e90e1087aa8873c9d312e2523d70ead6e36f10a25cb47e94cb9d3f68681cde00,512,512,RGB,1.0,3,877a6eb168a68693,9270e8d4d0d4cce8,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_21.jpg,Training/meningioma/Tr-me_21.jpg,meningioma,.jpg,train,17377,d8934847ee16e6194ed30b5ba09727b530eaade5f8660632f768619a525a5bbd,512,512,L,1.0,1,97266ad9619636ca,9270ecd4d8dc71b2,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_210.jpg,Training/meningioma/Tr-me_210.jpg,meningioma,.jpg,train,14365,6d6de2a59042f57f112ee192d4975247a8cb4e67664ac51e2d25a1c5281374ac,512,512,L,1.0,1,d23869e325ceb29c,c4b261d4d4dc7092,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_211.jpg,Training/meningioma/Tr-me_211.jpg,meningioma,.jpg,train,23971,ece02805e688e8a2dc29cc5b0263c7ee0e30dffe3cd72a91215a944b80ea6c10,512,512,RGB,1.0,3,97387a6571876586,9271e4c8ccd4c469,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_212.jpg,Training/meningioma/Tr-me_212.jpg,meningioma,.jpg,train,26694,22ecfaf808e45d64b08fd640bbdca95004018d6ee5c7433fa53f26faf39a8039,512,512,RGB,1.0,3,c4c42b9b2d9cb09f,f0d4d4b4e0d4f0b2,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_213.jpg,Training/meningioma/Tr-me_213.jpg,meningioma,.jpg,train,16060,5b3f94611cdfa73ef3d0e5f4411ef66cccbdee60069e14712613bd59dcd4ad51,512,512,L,1.0,1,c23c6b6c35b136c6,8261ccd4e4d451c9,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_214.jpg,Training/meningioma/Tr-me_214.jpg,meningioma,.jpg,train,26002,1dfa4f364bf0005f4e2862dedf4508763cd434da2a05e4c90b165eb2fa2f7387,512,512,RGB,1.0,3,d03f6e682da17934,b2e8c8c894d0d4c4,True,,JPEG
C:\Users\pedro\Desktop\Projeto do TCC\Brain Tumor MRI Dataset\Training\meningioma\Tr-me_215.jpg,Training/meningioma/Tr-me_215.jpg,meningioma,.jpg,train,24455,98a4d2ed7ced921b536116bda36e2ca9f3c382abb7903aae5dddbd115dd7a2b4,512,512,L,1.0,1,81563e6b78a561e5,19f8ceba92dbee66,True,,JPEG
